,dteday,hr,holiday,workingday,hum,windspeed,temp_c,feels_like_c,light_out,total,fall,spring,summer,winter,clear,heavy,light,mist
272,1/12/2011,19,0,1,0.47,28,0.46,-6.001,0,83,0,0,0,1,1,0,0,0
273,1/12/2011,20,0,1,0.5,22,-0.48,-6.9976,0,56,0,0,0,1,1,0,0,0
274,1/12/2011,21,0,1,0.55,22,-0.48,-6.9976,0,57,0,0,0,1,1,0,0,0
275,1/12/2011,22,0,1,0.55,30,-0.48,-8.0008,0,33,0,0,0,1,1,0,0,0
276,1/12/2011,23,0,1,0.59,28,-1.42,-8.9974,0,20,0,0,0,1,1,0,0,0
277,1/13/2011,0,0,1,0.59,19,-1.42,-8.0008,0,7,0,0,0,1,1,0,0,0
278,1/13/2011,1,0,1,0.5,19,-1.42,-8.0008,0,2,0,0,0,1,1,0,0,0
279,1/13/2011,2,0,1,0.5,24,-1.42,-8.0008,0,2,0,0,0,1,1,0,0,0
280,1/13/2011,3,0,1,0.5,22,-1.42,-8.0008,0,3,0,0,0,1,1,0,0,0
281,1/13/2011,4,0,1,0.5,17,-1.42,-8.0008,0,4,0,0,0,1,1,0,0,0
282,1/13/2011,5,0,1,0.5,20,-1.42,-8.0008,0,3,0,0,0,1,1,0,0,0
283,1/13/2011,6,0,1,0.54,9,-2.36,-6.001,0,28,0,0,0,1,1,0,0,0
284,1/13/2011,7,0,1,0.54,9,-2.36,-6.001,1,72,0,0,0,1,1,0,0,0
285,1/13/2011,8,0,1,0.5,13,-1.42,-6.9976,1,202,0,0,0,1,1,0,0,0
286,1/13/2011,9,0,1,0.5,22,-1.42,-8.0008,1,139,0,0,0,1,1,0,0,0
287,1/13/2011,10,0,1,0.5,24,-0.48,-6.9976,1,38,0,0,0,1,0,0,0,1
288,1/13/2011,11,0,1,0.44,30,1.4,-4.9978,1,37,0,0,0,1,0,0,0,1
289,1/13/2011,12,0,1,0.44,28,1.4,-4.9978,1,52,0,0,0,1,1,0,0,0
290,1/13/2011,13,0,1,0.41,30,2.34,-2.998,1,83,0,0,0,1,1,0,0,0
291,1/13/2011,14,0,1,0.41,26,2.34,-2.998,1,42,0,0,0,1,1,0,0,0
292,1/13/2011,15,0,1,0.38,20,3.28,-2.0014,1,60,0,0,0,1,1,0,0,0
293,1/13/2011,16,0,1,0.38,24,3.28,-2.0014,1,78,0,0,0,1,1,0,0,0
294,1/13/2011,17,0,1,0.4,19,1.4,-4.0012,1,162,0,0,0,1,1,0,0,0
295,1/13/2011,18,0,1,0.4,22,1.4,-4.0012,0,144,0,0,0,1,1,0,0,0
296,1/13/2011,19,0,1,0.47,17,-0.48,-6.001,0,99,0,0,0,1,1,0,0,0
297,1/13/2011,20,0,1,0.47,15,-0.48,-6.001,0,64,0,0,0,1,1,0,0,0
298,1/13/2011,21,0,1,0.46,20,-1.42,-8.0008,0,40,0,0,0,1,1,0,0,0
299,1/13/2011,22,0,1,0.46,22,-1.42,-8.0008,0,30,0,0,0,1,1,0,0,0
300,1/13/2011,23,0,1,0.5,13,-2.36,-6.9976,0,15,0,0,0,1,1,0,0,0
301,1/14/2011,0,0,1,0.5,13,-2.36,-6.9976,0,14,0,0,0,1,1,0,0,0
302,1/14/2011,1,0,1,0.54,11,-3.3,-8.0008,0,5,0,0,0,1,1,0,0,0
303,1/14/2011,2,0,1,0.54,9,-3.3,-8.0008,0,1,0,0,0,1,1,0,0,0
304,1/14/2011,3,0,1,0.54,7,-3.3,-6.9976,0,1,0,0,0,1,1,0,0,0
305,1/14/2011,5,0,1,0.54,6,-3.3,-6.9976,0,8,0,0,0,1,1,0,0,0
306,1/14/2011,6,0,1,0.54,0,-3.3,-4.0012,0,17,0,0,0,1,1,0,0,0
307,1/14/2011,7,0,1,0.74,11,-3.3,-8.0008,1,70,0,0,0,1,1,0,0,0
308,1/14/2011,8,0,1,0.68,0,-2.36,-4.9978,1,158,0,0,0,1,1,0,0,0
309,1/14/2011,9,0,1,0.69,9,-1.42,-6.001,1,117,0,0,0,1,1,0,0,0
310,1/14/2011,10,0,1,0.55,13,0.46,-4.0012,1,44,0,0,0,1,1,0,0,0
311,1/14/2011,11,0,1,0.51,19,0.46,-4.9978,1,53,0,0,0,1,1,0,0,0
312,1/14/2011,12,0,1,0.44,17,1.4,-2.998,1,61,0,0,0,1,1,0,0,0
313,1/14/2011,13,0,1,0.37,26,2.34,-2.998,1,77,0,0,0,1,1,0,0,0
314,1/14/2011,14,0,1,0.41,19,2.34,-2.0014,1,64,0,0,0,1,1,0,0,0
315,1/14/2011,15,0,1,0.38,11,3.28,-0.0016,1,68,0,0,0,1,1,0,0,0
316,1/14/2011,16,0,1,0.41,7,2.34,-0.0016,1,90,0,0,0,1,1,0,0,0
317,1/14/2011,17,0,1,0.41,11,2.34,-0.9982,1,159,0,0,0,1,1,0,0,0
318,1/14/2011,18,0,1,0.47,0,1.4,1.0016,0,139,0,0,0,1,1,0,0,0
319,1/14/2011,19,0,1,0.59,6,-0.48,-2.998,0,92,0,0,0,1,1,0,0,0
320,1/14/2011,20,0,1,0.59,0,0.46,-0.0016,0,68,0,0,0,1,1,0,0,0
321,1/14/2011,21,0,1,0.69,0,-0.48,-0.9982,0,52,0,0,0,1,1,0,0,0
322,1/14/2011,22,0,1,0.69,0,-0.48,-0.9982,0,36,0,0,0,1,0,0,0,1
323,1/14/2011,23,0,1,0.55,0,0.46,-0.0016,0,27,0,0,0,1,0,0,0,1
324,1/15/2011,0,0,0,0.55,0,0.46,-0.0016,0,28,0,0,0,1,1,0,0,0
325,1/15/2011,1,0,0,0.59,6,-0.48,-2.998,0,20,0,0,0,1,0,0,0,1
326,1/15/2011,2,0,0,0.59,6,-0.48,-2.998,0,12,0,0,0,1,0,0,0,1
327,1/15/2011,3,0,0,0.59,0,-0.48,-0.9982,0,8,0,0,0,1,0,0,0,1
328,1/15/2011,4,0,0,0.59,0,-0.48,-0.9982,0,5,0,0,0,1,0,0,0,1
329,1/15/2011,5,0,0,0.59,0,-0.48,-0.9982,0,1,0,0,0,1,1,0,0,0
330,1/15/2011,6,0,0,0.63,7,-1.42,-4.9978,0,3,0,0,0,1,1,0,0,0
331,1/15/2011,7,0,0,0.63,0,-1.42,-2.0014,1,10,0,0,0,1,1,0,0,0
332,1/15/2011,8,0,0,0.63,9,-1.42,-6.001,1,23,0,0,0,1,1,0,0,0
333,1/15/2011,9,0,0,0.64,9,-0.48,-4.0012,1,33,0,0,0,1,1,0,0,0
334,1/15/2011,10,0,0,0.59,11,0.46,-2.998,1,59,0,0,0,1,1,0,0,0
335,1/15/2011,11,0,0,0.55,15,1.4,-2.998,1,72,0,0,0,1,1,0,0,0
336,1/15/2011,12,0,0,0.48,15,3.28,-0.9982,1,89,0,0,0,1,1,0,0,0
337,1/15/2011,13,0,0,0.38,20,5.16,1.0016,1,101,0,0,0,1,1,0,0,0
338,1/15/2011,14,0,0,0.39,19,6.1,3.0014,1,118,0,0,0,1,1,0,0,0
339,1/15/2011,15,0,0,0.36,13,7.04,5.0012,1,129,0,0,0,1,0,0,0,1
340,1/15/2011,16,0,0,0.34,13,7.98,5.9978,1,128,0,0,0,1,0,0,0,1
341,1/15/2011,17,0,0,0.36,19,7.04,3.998,1,83,0,0,0,1,0,0,0,1
342,1/15/2011,18,0,0,0.45,17,6.1,3.0014,0,84,0,0,0,1,0,0,0,1
343,1/15/2011,19,0,0,0.39,17,7.04,3.998,0,74,0,0,0,1,0,0,0,1
344,1/15/2011,20,0,0,0.39,17,7.04,3.998,0,41,0,0,0,1,0,0,0,1
345,1/15/2011,21,0,0,0.39,15,7.04,3.998,0,57,0,0,0,1,0,0,0,1
346,1/15/2011,22,0,0,0.42,7,6.1,5.0012,0,26,0,0,0,1,0,0,0,1
347,1/15/2011,23,0,0,0.45,19,6.1,3.0014,0,44,0,0,0,1,1,0,0,0
348,1/16/2011,0,0,0,0.56,0,4.22,3.998,0,39,0,0,0,1,1,0,0,0
349,1/16/2011,1,0,0,0.56,9,4.22,1.9982,0,23,0,0,0,1,1,0,0,0
350,1/16/2011,2,0,0,0.56,6,4.22,3.0014,0,16,0,0,0,1,1,0,0,0
351,1/16/2011,3,0,0,0.69,0,2.34,1.9982,0,15,0,0,0,1,1,0,0,0
352,1/16/2011,4,0,0,0.56,11,4.22,1.0016,0,1,0,0,0,1,1,0,0,0
353,1/16/2011,5,0,0,0.56,11,4.22,1.0016,0,2,0,0,0,1,0,0,0,1
354,1/16/2011,6,0,0,0.56,11,4.22,1.0016,0,1,0,0,0,1,0,0,0,1
355,1/16/2011,7,0,0,0.56,20,3.28,-2.0014,1,3,0,0,0,1,0,0,0,1
356,1/16/2011,8,0,0,0.55,19,2.34,-2.0014,1,18,0,0,0,1,1,0,0,0
357,1/16/2011,9,0,0,0.51,17,2.34,-2.0014,1,32,0,0,0,1,1,0,0,0
358,1/16/2011,10,0,0,0.51,19,2.34,-2.0014,1,79,0,0,0,1,1,0,0,0
359,1/16/2011,11,0,0,0.44,17,3.28,-0.9982,1,93,0,0,0,1,1,0,0,0
360,1/16/2011,12,0,0,0.41,19,3.28,-2.0014,1,104,0,0,0,1,1,0,0,0
361,1/16/2011,13,0,0,0.35,20,4.22,-0.9982,1,118,0,0,0,1,1,0,0,0
362,1/16/2011,14,0,0,0.36,17,5.16,1.9982,1,91,0,0,0,1,1,0,0,0
363,1/16/2011,15,0,0,0.38,17,4.22,-0.0016,1,113,0,0,0,1,1,0,0,0
364,1/16/2011,16,0,0,0.38,15,3.28,-0.9982,1,99,0,0,0,1,1,0,0,0
365,1/16/2011,17,0,0,0.37,17,2.34,-2.0014,1,105,0,0,0,1,1,0,0,0
366,1/16/2011,18,0,0,0.4,11,1.4,-2.0014,0,67,0,0,0,1,1,0,0,0
367,1/16/2011,19,0,0,0.47,9,0.46,-2.998,0,61,0,0,0,1,1,0,0,0
368,1/16/2011,20,0,0,0.47,11,0.46,-2.998,0,57,0,0,0,1,1,0,0,0
369,1/16/2011,21,0,0,0.51,11,0.46,-2.998,0,28,0,0,0,1,1,0,0,0
370,1/16/2011,22,0,0,0.49,9,1.4,-2.0014,0,21,0,0,0,1,0,0,0,1
371,1/16/2011,23,0,0,0.4,7,1.4,-0.9982,0,18,0,0,0,1,0,0,0,1
372,1/17/2011,0,1,0,0.47,15,1.4,-2.998,0,17,0,0,0,1,0,0,0,1
373,1/17/2011,1,1,0,0.44,13,1.4,-2.998,0,16,0,0,0,1,0,0,0,1
374,1/17/2011,2,1,0,0.43,17,0.46,-4.9978,0,8,0,0,0,1,0,0,0,1
375,1/17/2011,3,1,0,0.43,13,0.46,-4.0012,0,2,0,0,0,1,0,0,0,1
376,1/17/2011,4,1,0,0.43,9,0.46,-2.998,0,3,0,0,0,1,0,0,0,1
377,1/17/2011,5,1,0,0.43,11,0.46,-2.998,0,1,0,0,0,1,0,0,0,1
378,1/17/2011,6,1,0,0.43,13,0.46,-4.0012,0,5,0,0,0,1,0,0,0,1
379,1/17/2011,7,1,0,0.5,9,-0.48,-4.0012,1,13,0,0,0,1,0,0,0,1
380,1/17/2011,8,1,0,0.47,15,-0.48,-6.001,1,33,0,0,0,1,0,0,0,1
381,1/17/2011,9,1,0,0.47,15,-0.48,-6.001,1,47,0,0,0,1,0,0,0,1
382,1/17/2011,10,1,0,0.5,17,-0.48,-6.001,1,57,0,0,0,1,0,0,0,1
383,1/17/2011,11,1,0,0.55,13,-0.48,-6.001,1,64,0,0,0,1,0,0,0,1
384,1/17/2011,12,1,0,0.47,9,0.46,-2.998,1,80,0,0,0,1,0,0,0,1
385,1/17/2011,13,1,0,0.47,9,0.46,-2.998,1,93,0,0,0,1,0,0,0,1
386,1/17/2011,14,1,0,0.43,7,0.46,-2.0014,1,86,0,0,0,1,0,0,0,1
387,1/17/2011,15,1,0,0.47,11,1.4,-2.0014,1,93,0,0,0,1,0,0,0,1
388,1/17/2011,16,1,0,0.47,11,1.4,-2.0014,1,82,0,0,0,1,0,0,0,1
389,1/17/2011,17,1,0,0.51,13,1.4,-2.998,1,71,0,0,0,1,1,0,0,0
390,1/17/2011,18,1,0,0.55,17,0.46,-4.9978,0,92,0,0,0,1,0,0,0,1
391,1/17/2011,19,1,0,0.59,13,0.46,-4.0012,0,60,0,0,0,1,0,0,1,0
392,1/17/2011,20,1,0,0.8,13,-0.48,-6.001,0,33,0,0,0,1,0,0,1,0
393,1/17/2011,21,1,0,0.8,13,-0.48,-6.001,0,27,0,0,0,1,0,0,1,0
394,1/17/2011,22,1,0,0.93,17,-1.42,-8.0008,0,13,0,0,0,1,0,0,1,0
395,1/17/2011,23,1,0,0.86,19,-0.48,-6.9976,0,4,0,0,0,1,0,0,1,0
396,1/18/2011,12,0,1,0.86,22,1.4,-4.0012,1,3,0,0,0,1,0,0,0,1
397,1/18/2011,13,0,1,0.86,15,1.4,-2.998,1,22,0,0,0,1,0,0,0,1
398,1/18/2011,14,0,1,0.8,11,2.34,-0.9982,1,28,0,0,0,1,0,0,0,1
399,1/18/2011,15,0,1,0.87,11,2.34,-0.9982,1,35,0,0,0,1,0,0,0,1
400,1/18/2011,16,0,1,0.87,13,2.34,-0.9982,1,61,0,0,0,1,0,0,0,1
401,1/18/2011,17,0,1,0.82,13,2.34,-0.9982,1,125,0,0,0,1,0,0,0,1
402,1/18/2011,18,0,1,0.8,11,2.34,-0.9982,0,133,0,0,0,1,0,0,0,1
403,1/18/2011,19,0,1,0.8,9,2.34,-0.9982,0,99,0,0,0,1,0,0,0,1
404,1/18/2011,20,0,1,0.87,0,2.34,1.9982,0,83,0,0,0,1,0,0,0,1
405,1/18/2011,21,0,1,0.93,7,2.34,-0.0016,0,41,0,0,0,1,0,0,0,1
406,1/18/2011,22,0,1,0.93,6,2.34,1.0016,0,33,0,0,0,1,0,0,0,1
407,1/18/2011,23,0,1,0.93,0,2.34,1.9982,0,20,0,0,0,1,0,0,0,1
408,1/19/2011,0,0,1,0.93,0,2.34,1.9982,0,3,0,0,0,1,0,0,0,1
409,1/19/2011,1,0,1,0.93,9,2.34,-0.9982,0,7,0,0,0,1,0,0,1,0
410,1/19/2011,2,0,1,0.93,9,2.34,-0.9982,0,3,0,0,0,1,0,0,1,0
411,1/19/2011,4,0,1,0.93,9,2.34,-0.9982,0,2,0,0,0,1,0,0,1,0
412,1/19/2011,5,0,1,0.93,6,2.34,1.0016,0,7,0,0,0,1,0,0,0,1
413,1/19/2011,6,0,1,0.93,6,2.34,1.0016,0,32,0,0,0,1,0,0,0,1
414,1/19/2011,7,0,1,0.92,7,3.28,1.0016,1,90,0,0,0,1,0,0,0,1
415,1/19/2011,8,0,1,0.93,7,3.28,1.0016,1,197,0,0,0,1,0,0,0,1
416,1/19/2011,9,0,1,0.93,7,3.28,1.0016,1,109,0,0,0,1,0,0,0,1
417,1/19/2011,10,0,1,0.93,9,4.22,1.9982,1,47,0,0,0,1,0,0,0,1
418,1/19/2011,11,0,1,0.87,6,5.16,3.998,1,52,0,0,0,1,0,0,0,1
419,1/19/2011,12,0,1,0.81,6,6.1,5.0012,1,70,0,0,0,1,0,0,0,1
420,1/19/2011,13,0,1,0.62,19,10.8,11.0006,1,78,0,0,0,1,1,0,0,0
421,1/19/2011,14,0,1,0.58,17,10.8,11.0006,1,75,0,0,0,1,1,0,0,0
422,1/19/2011,15,0,1,0.54,19,10.8,11.0006,1,82,0,0,0,1,1,0,0,0
423,1/19/2011,16,0,1,0.58,26,9.86,9.9974,1,104,0,0,0,1,1,0,0,0
424,1/19/2011,17,0,1,0.57,22,8.92,5.9978,1,197,0,0,0,1,1,0,0,0
425,1/19/2011,18,0,1,0.61,19,7.98,5.0012,0,161,0,0,0,1,1,0,0,0
426,1/19/2011,19,0,1,0.57,28,7.04,3.0014,0,112,0,0,0,1,1,0,0,0
427,1/19/2011,20,0,1,0.49,20,7.04,3.998,0,76,0,0,0,1,1,0,0,0
428,1/19/2011,21,0,1,0.49,28,7.04,3.0014,0,59,0,0,0,1,1,0,0,0
429,1/19/2011,22,0,1,0.52,11,6.1,3.998,0,59,0,0,0,1,1,0,0,0
430,1/19/2011,23,0,1,0.52,31,6.1,1.9982,0,28,0,0,0,1,1,0,0,0
431,1/20/2011,0,0,1,0.56,26,4.22,-0.9982,0,13,0,0,0,1,1,0,0,0
432,1/20/2011,1,0,1,0.56,0,4.22,1.9982,0,5,0,0,0,1,1,0,0,0
433,1/20/2011,2,0,1,0.56,0,4.22,1.9982,0,2,0,0,0,1,1,0,0,0
434,1/20/2011,3,0,1,0.56,11,4.22,1.0016,0,1,0,0,0,1,1,0,0,0
435,1/20/2011,4,0,1,0.56,11,4.22,1.0016,0,1,0,0,0,1,1,0,0,0
436,1/20/2011,5,0,1,0.6,15,3.28,-0.9982,0,6,0,0,0,1,1,0,0,0
437,1/20/2011,6,0,1,0.6,15,2.34,-2.0014,0,35,0,0,0,1,1,0,0,0
438,1/20/2011,7,0,1,0.55,15,2.34,-2.0014,1,101,0,0,0,1,1,0,0,0
439,1/20/2011,8,0,1,0.55,19,2.34,-2.0014,1,249,0,0,0,1,1,0,0,0
440,1/20/2011,9,0,1,0.52,15,3.28,-0.9982,1,143,0,0,0,1,0,0,0,1
441,1/20/2011,10,0,1,0.48,20,4.22,-0.9982,1,57,0,0,0,1,1,0,0,0
442,1/20/2011,11,0,1,0.45,11,5.16,1.9982,1,68,0,0,0,1,0,0,0,1
443,1/20/2011,12,0,1,0.42,0,6.1,5.9978,1,84,0,0,0,1,0,0,0,1
444,1/20/2011,13,0,1,0.45,7,5.16,3.0014,1,98,0,0,0,1,0,0,0,1
445,1/20/2011,14,0,1,0.45,9,6.1,3.998,1,81,0,0,0,1,0,0,0,1
446,1/20/2011,15,0,1,0.45,13,7.04,5.0012,1,70,0,0,0,1,0,0,0,1
447,1/20/2011,16,0,1,0.49,9,6.1,3.998,1,91,0,0,0,1,0,0,0,1
448,1/20/2011,17,0,1,0.49,7,6.1,5.0012,1,215,0,0,0,1,0,0,0,1
449,1/20/2011,18,0,1,0.56,13,4.22,1.0016,0,185,0,0,0,1,0,0,0,1
450,1/20/2011,19,0,1,0.56,22,4.22,-0.9982,0,152,0,0,0,1,1,0,0,0
451,1/20/2011,20,0,1,0.6,19,4.22,-0.0016,0,126,0,0,0,1,0,0,0,1
452,1/20/2011,21,0,1,0.6,17,3.28,-0.9982,0,57,0,0,0,1,0,0,0,1
453,1/20/2011,22,0,1,0.65,19,3.28,-2.0014,0,56,0,0,0,1,0,0,0,1
454,1/20/2011,23,0,1,0.65,22,3.28,-2.0014,0,31,0,0,0,1,0,0,0,1
455,1/21/2011,0,0,1,0.7,17,3.28,-0.9982,0,21,0,0,0,1,0,0,0,1
456,1/21/2011,1,0,1,0.7,17,3.28,-0.9982,0,6,0,0,0,1,0,0,0,1
457,1/21/2011,2,0,1,0.75,11,3.28,-0.0016,0,2,0,0,0,1,0,0,1,0
458,1/21/2011,3,0,1,0.8,20,2.34,-2.0014,0,1,0,0,0,1,0,0,1,0
459,1/21/2011,4,0,1,0.87,6,2.34,1.0016,0,1,0,0,0,1,0,0,0,1
460,1/21/2011,5,0,1,0.6,28,3.28,-2.998,0,5,0,0,0,1,1,0,0,0
461,1/21/2011,6,0,1,0.55,17,2.34,-2.0014,0,27,0,0,0,1,1,0,0,0
462,1/21/2011,7,0,1,0.51,19,1.4,-4.0012,1,68,0,0,0,1,1,0,0,0
463,1/21/2011,8,0,1,0.47,22,1.4,-4.0012,1,217,0,0,0,1,1,0,0,0
464,1/21/2011,9,0,1,0.51,24,1.4,-4.0012,1,166,0,0,0,1,1,0,0,0
465,1/21/2011,10,0,1,0.47,31,1.4,-4.9978,1,63,0,0,0,1,1,0,0,0
466,1/21/2011,11,0,1,0.41,31,2.34,-4.0012,1,59,0,0,0,1,1,0,0,0
467,1/21/2011,12,0,1,0.27,39,2.34,-4.0012,1,78,0,0,0,1,1,0,0,0
468,1/21/2011,13,0,1,0.21,39,1.4,-6.001,1,73,0,0,0,1,1,0,0,0
469,1/21/2011,14,0,1,0.25,35,1.4,-6.001,1,62,0,0,0,1,1,0,0,0
470,1/21/2011,15,0,1,0.26,30,-0.48,-8.0008,1,65,0,0,0,1,1,0,0,0
471,1/21/2011,16,0,1,0.26,24,-0.48,-6.9976,1,97,0,0,0,1,1,0,0,0
472,1/21/2011,17,0,1,0.28,24,-1.42,-8.0008,1,161,0,0,0,1,1,0,0,0
473,1/21/2011,18,0,1,0.3,17,-2.36,-8.0008,0,120,0,0,0,1,1,0,0,0
474,1/21/2011,19,0,1,0.3,22,-2.36,-8.9974,0,96,0,0,0,1,1,0,0,0
475,1/21/2011,20,0,1,0.33,28,-3.3,-10.9972,0,53,0,0,0,1,1,0,0,0
476,1/21/2011,21,0,1,0.38,19,-4.24,-10.9972,0,41,0,0,0,1,1,0,0,0
477,1/21/2011,22,0,1,0.41,26,-5.18,-14.0002,0,34,0,0,0,1,1,0,0,0
478,1/21/2011,23,0,1,0.38,22,-5.18,-12.997,0,27,0,0,0,1,1,0,0,0
479,1/22/2011,0,0,0,0.45,17,-6.12,-14.0002,0,13,0,0,0,1,1,0,0,0
480,1/22/2011,1,0,0,0.41,26,-6.12,-16.0,0,12,0,0,0,1,0,0,0,1
481,1/22/2011,2,0,0,0.41,17,-6.12,-14.0002,0,11,0,0,0,1,0,0,0,1
482,1/22/2011,3,0,0,0.41,19,-6.12,-14.0002,0,7,0,0,0,1,0,0,0,1
483,1/22/2011,4,0,0,0.48,20,-7.06,-14.9968,0,3,0,0,0,1,0,0,0,1
484,1/22/2011,6,0,0,0.44,15,-7.06,-14.0002,0,2,0,0,0,1,0,0,0,1
485,1/22/2011,7,0,0,0.44,19,-7.06,-14.9968,1,8,0,0,0,1,1,0,0,0
486,1/22/2011,8,0,0,0.44,22,-7.06,-16.0,1,27,0,0,0,1,1,0,0,0
487,1/22/2011,9,0,0,0.41,17,-6.12,-14.0002,1,40,0,0,0,1,1,0,0,0
488,1/22/2011,10,0,0,0.41,11,-6.12,-12.0004,1,53,0,0,0,1,0,0,0,1
489,1/22/2011,11,0,0,0.38,9,-5.18,-10.9972,1,63,0,0,0,1,0,0,0,1
490,1/22/2011,12,0,0,0.38,7,-5.18,-8.9974,1,70,0,0,0,1,0,0,0,1
491,1/22/2011,13,0,0,0.35,0,-4.24,-4.9978,1,84,0,0,0,1,1,0,0,0
492,1/22/2011,14,0,0,0.33,7,-3.3,-6.9976,1,75,0,0,0,1,1,0,0,0
493,1/22/2011,15,0,0,0.28,0,-2.36,-6.001,1,103,0,0,0,1,1,0,0,0
494,1/22/2011,16,0,0,0.28,13,-2.36,-6.9976,1,83,0,0,0,1,1,0,0,0
495,1/22/2011,17,0,0,0.28,0,-2.36,-2.998,1,67,0,0,0,1,1,0,0,0
496,1/22/2011,18,0,0,0.35,13,-4.24,-10.0006,0,54,0,0,0,1,1,0,0,0
497,1/22/2011,19,0,0,0.35,9,-4.24,-8.9974,0,59,0,0,0,1,1,0,0,0
498,1/22/2011,20,0,0,0.45,11,-5.18,-10.9972,0,45,0,0,0,1,1,0,0,0
499,1/22/2011,21,0,0,0.41,6,-5.18,-8.9974,0,39,0,0,0,1,1,0,0,0
500,1/22/2011,22,0,0,0.49,0,-5.18,-6.001,0,30,0,0,0,1,1,0,0,0
501,1/22/2011,23,0,0,0.57,7,-6.12,-10.9972,0,33,0,0,0,1,1,0,0,0
502,1/23/2011,0,0,0,0.57,7,-6.12,-10.9972,0,22,0,0,0,1,1,0,0,0
503,1/23/2011,1,0,0,0.57,7,-6.12,-10.9972,0,13,0,0,0,1,1,0,0,0
504,1/23/2011,2,0,0,0.62,9,-7.06,-12.0004,0,18,0,0,0,1,1,0,0,0
505,1/23/2011,3,0,0,0.62,9,-7.06,-12.0004,0,5,0,0,0,1,1,0,0,0
506,1/23/2011,5,0,0,0.57,7,-6.12,-10.9972,0,3,0,0,0,1,0,0,0,1
507,1/23/2011,6,0,0,0.57,7,-6.12,-10.9972,0,1,0,0,0,1,0,0,0,1
508,1/23/2011,7,0,0,0.58,11,-4.24,-8.9974,1,2,0,0,0,1,1,0,0,0
509,1/23/2011,8,0,0,0.62,11,-5.18,-10.9972,1,19,0,0,0,1,1,0,0,0
510,1/23/2011,9,0,0,0.54,24,-3.3,-10.9972,1,28,0,0,0,1,1,0,0,0
511,1/23/2011,10,0,0,0.46,26,-1.42,-8.9974,1,58,0,0,0,1,1,0,0,0
512,1/23/2011,11,0,0,0.43,15,-1.42,-6.9976,1,99,0,0,0,1,1,0,0,0
513,1/23/2011,12,0,0,0.37,31,-0.48,-8.0008,1,116,0,0,0,1,1,0,0,0
514,1/23/2011,13,0,0,0.33,26,-1.42,-8.9974,1,87,0,0,0,1,1,0,0,0
515,1/23/2011,14,0,0,0.28,24,-0.48,-6.9976,1,110,0,0,0,1,1,0,0,0
516,1/23/2011,15,0,0,0.28,24,-0.48,-6.9976,1,77,0,0,0,1,1,0,0,0
517,1/23/2011,16,0,0,0.26,22,-0.48,-6.9976,1,65,0,0,0,1,1,0,0,0
518,1/23/2011,17,0,0,0.26,26,-1.42,-8.9974,1,55,0,0,0,1,1,0,0,0
519,1/23/2011,18,0,0,0.3,17,-2.36,-8.0008,0,49,0,0,0,1,1,0,0,0
520,1/23/2011,19,0,0,0.3,19,-2.36,-8.0008,0,50,0,0,0,1,1,0,0,0
521,1/23/2011,20,0,0,0.36,17,-3.3,-8.9974,0,35,0,0,0,1,1,0,0,0
522,1/23/2011,21,0,0,0.36,13,-3.3,-8.9974,0,25,0,0,0,1,1,0,0,0
523,1/23/2011,22,0,0,0.38,13,-4.24,-10.0006,0,28,0,0,0,1,1,0,0,0
524,1/23/2011,23,0,0,0.41,15,-5.18,-12.0004,0,21,0,0,0,1,1,0,0,0
525,1/24/2011,0,0,1,0.41,13,-5.18,-12.0004,0,7,0,0,0,1,1,0,0,0
526,1/24/2011,1,0,1,0.45,13,-6.12,-12.997,0,1,0,0,0,1,1,0,0,0
527,1/24/2011,3,0,1,0.45,17,-6.12,-14.0002,0,1,0,0,0,1,1,0,0,0
528,1/24/2011,4,0,1,0.48,9,-7.06,-12.0004,0,1,0,0,0,1,1,0,0,0
529,1/24/2011,5,0,1,0.48,9,-7.06,-12.0004,0,5,0,0,0,1,1,0,0,0
530,1/24/2011,6,0,1,0.48,6,-7.06,-10.9972,0,15,0,0,0,1,1,0,0,0
531,1/24/2011,7,0,1,0.48,0,-7.06,-8.0008,1,84,0,0,0,1,1,0,0,0
532,1/24/2011,8,0,1,0.49,0,-6.12,-6.9976,1,177,0,0,0,1,1,0,0,0
533,1/24/2011,9,0,1,0.41,0,-5.18,-6.001,1,102,0,0,0,1,1,0,0,0
534,1/24/2011,10,0,1,0.42,0,-3.3,-6.9976,1,40,0,0,0,1,1,0,0,0
535,1/24/2011,11,0,1,0.46,9,-3.3,-8.0008,1,46,0,0,0,1,1,0,0,0
536,1/24/2011,12,0,1,0.42,13,-2.36,-6.9976,1,63,0,0,0,1,0,0,0,1
537,1/24/2011,13,0,1,0.43,15,-1.42,-6.9976,1,60,0,0,0,1,0,0,0,1
538,1/24/2011,14,0,1,0.46,15,-1.42,-6.9976,1,45,0,0,0,1,0,0,0,1
539,1/24/2011,15,0,1,0.4,11,-0.48,-4.9978,1,57,0,0,0,1,1,0,0,0
540,1/24/2011,16,0,1,0.47,17,-0.48,-6.001,1,70,0,0,0,1,1,0,0,0
541,1/24/2011,17,0,1,0.5,17,-1.42,-8.0008,1,184,0,0,0,1,1,0,0,0
542,1/24/2011,18,0,1,0.59,13,-1.42,-6.9976,0,153,0,0,0,1,1,0,0,0
543,1/24/2011,19,0,1,0.54,11,-1.42,-6.001,0,106,0,0,0,1,1,0,0,0
